recipe_id,ingredients_clean,attr_301,attr_205,attr_601,attr_208,attr_606,attr_204,attr_605,attr_303,attr_291,attr_306,attr_307,attr_203,attr_269,attr_539,attr_324,attr_299,attr_1001,attr_1006,attr_1002,attr_290,attr_261,attr_260,attr_1003,attr_1004,attr_1005,attr_513,attr_221,attr_511,attr_207,attr_514,attr_454,attr_262,attr_639,attr_322,attr_321,attr_326,attr_421,attr_334,attr_312,attr_507,attr_268,attr_325,attr_610,attr_611,attr_696,attr_612,attr_625,attr_652,attr_697,attr_613,attr_626,attr_673,attr_662,attr_653,attr_687,attr_614,attr_617,attr_674,attr_663,attr_859,attr_618,attr_670,attr_675,attr_669,attr_619,attr_851,attr_685,attr_627,attr_615,attr_628,attr_672,attr_689,attr_852,attr_853,attr_620,attr_855,attr_629,attr_857,attr_624,attr_630,attr_858,attr_631,attr_621,attr_654,attr_671,attr_607,attr_608,attr_609,attr_645,attr_646,attr_693,attr_695,attr_313,attr_417,attr_431,attr_435,attr_432,attr_212,attr_287,attr_515,attr_211,attr_516,attr_512,attr_521,attr_503,attr_213,attr_504,attr_338,attr_337,attr_505,attr_214,attr_506,attr_304,attr_428,attr_315,attr_406,attr_573,attr_578,attr_257,attr_664,attr_676,attr_856,attr_665,attr_666,attr_305,attr_410,attr_508,attr_636,attr_517,attr_319,attr_405,attr_317,attr_518,attr_641,attr_209,attr_638,attr_210,attr_263,attr_404,attr_502,attr_323,attr_341,attr_343,attr_342,attr_501,attr_509,attr_510,attr_318,attr_320,attr_418,attr_415,attr_401,attr_328,attr_430,attr_429,attr_255,attr_309,attr_344,attr_345,attr_346,attr_347
4114,"[{""food_id"": 6, ""measure_id"": 92, ""unit_amount"": 0.5}, {""food_id"": 10, ""measure_id"": 165, ""unit_amount"": 4.0}, {""food_id"": 11, ""measure_id"": 180, ""unit_amount"": 0.12}, {""food_id"": 8, ""measure_id"": 147, ""unit_amount"": 1.0}, {""food_id"": 183, ""measure_id"": 2064, ""unit_amount"": 1.0}, {""food_id"": 475, ""measure_id"": 4854, ""unit_amount"": 0.75}, {""food_id"": 21, ""measure_id"": 273, ""unit_amount"": 1.0}]",83.0762,169.9747,216.5166,855.8942,8.9324,16.9969,0.4843,3.4398,3.5288,531.4964,423.0782,11.1948,135.0429,0,41.0,0,0,0,0,0,0,0,0,0,0,0.5299,0.0,0.5761,2.5279,1.0092,22.3264,0.0,0.0,0.0,85.8011,1.0,168.0809,4.5,0.3991,0.2286,3576.4581,0.0,0.362,0.3672,0.0,1.072,0.0035,0.004,0.0,4.2591,0.2424,0.2354,0.0015,0.0905,0.006,1.8375,4.6082,4.1038,0.4348,0.0,1.3699,0.0439,1.0729,0.0,0.1375,0.0627,0.006,0.0,0.0211,0.0277,0.009,0.0115,0.0005,0.011,0.094,0.0,0.0,0.0,0.002,0.0,0.0065,0.0035,0.029,0.0,0.0,0.4599,0.2849,0.1709,4.8877,1.6613,0.4363,0.048,11.273,144.5633,48.125,178.3133,96.4383,10.6418,0.0,2.0794,11.7583,0.3741,0.2462,0.0,0.4857,0.0,0.8163,257.125,0.0,0.5797,0.0,0.27,55.4655,0.0,2.7064,3.0866,0,0,0,0.0,0.0,0,0,0,164.3565,1.3755,0.543,9.9,0.6701,175.2401,0.4989,27.0389,0.7111,0.5678,0.0,0.0,112.5523,0.0,0.5052,0.4026,0.9436,0.0269,0.0363,0.3688,0.1332,0.3842,0.6064,729.7768,182.0353,0.4691,0.4715,160.995,1.0,2.9549,0.05,347.9177,1.2916,0.0693,0.0281,0.005,0.0
4115,"[{""food_id"": 31, ""measure_id"": 429, ""unit_amount"": 3.0}, {""food_id"": 6, ""measure_id"": 103, ""unit_amount"": 1.0}, {""food_id"": 10, ""measure_id"": 165, ""unit_amount"": 2.0}, {""food_id"": 131, ""measure_id"": 1583, ""unit_amount"": 2.0}, {""food_id"": 30, ""measure_id"": 408, ""unit_amount"": 1.0}, {""food_id"": 11, ""measure_id"": 180, ""unit_amount"": 0.25}, {""food_id"": 92, ""measure_id"": 1153, ""unit_amount"": 1.0}]",248.7285,564.2156,558.0,2980.9955,11.1408,90.6335,0.057,5.9972,10.4059,663.6465,1165.3877,29.9935,541.3648,0,123.0,0,0,0,0,0,0,0,0,0,0,1.5673,1.4754,2.5193,5.9509,3.0277,12.1624,0.0,6.24,0.0,30.16,3.0,484.445,22.86,1.3829,0.6003,12457.0089,0.0,0.009,0.0,0.0,0.0495,0.0105,0.012,0.0,7.9104,0.3015,0.297,0.0045,0.033,0.018,3.0324,47.3482,5.082,0.0345,0.0,23.8468,0.018,2.2965,0.0,1.1008,0.054,0.018,0.0,0.0763,0.2558,0.027,0.0345,0.0015,0.033,0.282,0.0,0.0,0.0,0.006,0.0,0.0195,0.0105,0.087,0.0,0.0,0.006,0.0,0.006,47.934,25.4098,0.039,0.018,12.0773,121.9738,24.0625,138.8488,97.9113,0.0416,0.0,4.9553,0.5966,1.1771,0.7719,0.0,1.4117,0.0,2.3618,774.9925,0.0,1.7021,0.0,0.7889,154.6258,0.0,4.8404,2.2669,0,0,0,0.0,0.0,0,0,0,602.2123,3.2669,1.5443,0.0,1.3327,240.0,0.9044,60.1496,2.0301,121.68,0.4784,3.12,16.5809,0.0,1.272,1.1961,3.0404,0.4315,0.5819,26.227,0.367,1.0209,1.7792,868.24,243.12,1.335,0.4814,1.144,3.0,4.1369,0.15,277.5728,9.7638,0.0931,0.0141,0.015,0.0
4116,"[{""food_id"": 6, ""measure_id"": 103, ""unit_amount"": 6.0}, {""food_id"": 33, ""measure_id"": 450, ""unit_amount"": 3.0}, {""food_id"": 24, ""measure_id"": 341, ""unit_amount"": 1.0}, {""food_id"": 250, ""measure_id"": 2813, ""unit_amount"": 1.0}, {""food_id"": 21, ""measure_id"": 273, ""unit_amount"": 1.0}, {""food_id"": 50, ""measure_id"": 682, ""unit_amount"": 0.5}]",55.4595,123.8505,214.9666,651.9302,8.9767,16.5344,0.4653,1.1214,0.818,522.2825,104.8488,4.6303,96.0851,0,37.06,0,0,0,0,0,0,0,0,0,0,0.188,0.0,0.3107,1.6193,0.4634,0.1956,0.0,0.0,21.34,119.2261,0.918,157.5744,424.73,0.1404,0.0598,2725.6946,0.0,0.3605,0.3687,0.0,1.0757,0.0041,0.0022,0.0,4.3003,0.305,0.1364,0.0,0.0882,0.0,1.8328,4.7359,2.4098,0.4233,0.0,1.0669,0.0379,0.3074,0.0,0.0896,0.0447,0.0,0.0,0.025,0.0288,0.0,0.0,0.0,0.0,0.0745,0.0,0.0019,0.0,0.0065,0.0015,0.0,0.0,0.0194,0.0015,0.0,0.4579,0.2849,0.1704,5.0727,1.2522,0.4233,0.042,0.3974,99.9458,0.0,99.9458,99.9458,0.0119,0.0119,0.4547,0.0306,0.1101,0.0833,0.0,0.1766,0.0119,0.2904,471.18,0.0,0.2401,0.0119,0.0761,29.3539,0.0,0.0598,1.0111,0,0,0,0.0,0.0,0,0,0,115.1965,1.0,0.147,0.34,0.2363,158.3101,0.1842,11.0437,0.267,0.5678,0.0,0.0,75.1613,0.0,0.255,0.1442,0.8696,0.0085,0.0102,0.2261,0.037,0.1334,0.2001,1100.0418,186.8653,0.3556,0.1609,125.36,0.918,1.3606,0.017,232.8662,0.5522,0.0051,0.0,0.0,0.0
4119,"[{""food_id"": 182, ""measure_id"": 2053, ""unit_amount"": 8.0}, {""food_id"": 391, ""measure_id"": 4140, ""unit_amount"": 1.0}, {""food_id"": 21, ""measure_id"": 276, ""unit_amount"": 1.0}, {""food_id"": 223, ""measure_id"": 2497, ""unit_amount"": 1.0}]",622.2759,135.4601,339.4163,3990.1081,215.877,346.2834,3.8759,79.1802,75.2963,3998.6536,355.7986,71.966,11.106,0,150.192,0,0,0,0,0,0,0,0,0,0,2.3797,9.2852,3.8629,18.1938,6.277,11.8785,362.8736,58.967,0.0,216.441,3.8144,252.6725,0.0,14.6966,1.0587,16688.0354,0.0,2.8745,3.2366,0.0,10.1989,0.8201,0.8416,0.0,88.6861,2.2899,1.5765,0.2599,1.113,0.155,94.0493,97.0887,94.1214,2.9695,0.0,10.3674,0.5239,2.6977,0.0,0.9252,0.9109,0.0048,0.0,2.6596,0.1834,0.0191,0.0977,0.0048,0.093,0.1383,0.0,0.0215,0.0,0.2626,0.0072,0.0238,0.0477,0.0,0.0215,0.0,2.6597,2.0209,1.2529,100.5395,11.6408,3.2294,0.6465,7.9458,137.3923,0.0,137.3923,137.3923,0.0,0.0,9.8964,0.0,2.453,1.139,0.0,2.2223,6.9613,3.7339,172.365,0.0,2.4465,0.0,0.7983,1500.5008,0.0,18.9205,6.3143,0,0,0,0.0,0.0072,0,0,0,1960.556,1.9733,2.7029,0.0,4.7349,1155.7485,0.9125,44.1765,2.6411,386.6872,0.0,172.365,4.1277,5883.0882,0.7176,1.9895,4.6654,0.0,0.0,27.0166,0.7504,2.2589,3.3925,4212.9464,1173.738,0.4296,0.2071,1.4304,3.8144,53.6117,0.0,166.9111,44.2897,0.2146,0.0,0.0,0.0
4121,"[{""food_id"": 7, ""measure_id"": 122, ""unit_amount"": 0.5}, {""food_id"": 144, ""measure_id"": 1715, ""unit_amount"": 0.75}, {""food_id"": 31, ""measure_id"": 429, ""unit_amount"": 2.0}, {""food_id"": 30, ""measure_id"": 408, ""unit_amount"": 1.0}, {""food_id"": 53, ""measure_id"": 700, ""unit_amount"": 2.0}, {""food_id"": 55, ""measure_id"": 734, ""unit_amount"": 3.0}, {""food_id"": 28, ""measure_id"": 384, ""unit_amount"": 1.0}, {""food_id"": 54, ""measure_id"": 720, ""unit_amount"": 0.5}, {""food_id"": 11, ""measure_id"": 180, ""unit_amount"": 0.5}, {""food_id"": 643, ""measure_id"": 6244, ""unit_amount"": 2.0}, {""food_id"": 205, ""measure_id"": 2302, ""unit_amount"": 0.5}]",624.5813,533.9487,372.0,3695.9915,28.4194,150.4008,16.9751,24.3072,32.5028,1610.6048,2527.5881,74.4268,214.9353,0,82.0,0,0,0,0,0,0,0,0,0,0,3.1656,1.4754,5.2553,16.6863,6.4335,180.6765,0.0,0.0,0.078,702.426,2.0,440.7788,19.062,1.797,1.7636,15463.9863,0.0,0.0075,0.0343,0.0,0.1309,0.0077,0.0114,0.0,17.1926,0.3542,0.3342,0.0037,0.0634,0.0368,9.2935,69.446,49.8894,16.1394,0.0,41.0767,0.0174,35.6434,0.0,2.6366,0.0918,0.012,0.0007,0.2449,0.4293,0.0267,0.023,0.001,0.022,0.1947,0.0,0.0034,0.0,0.4335,0.0181,0.0164,0.0138,0.058,0.2533,0.004,0.0067,0.0,0.006,70.3232,44.0572,0.0414,0.0334,18.9521,618.7689,385.0,888.7689,233.7689,104.1766,7.8818,18.776,91.3455,3.3645,1.7254,0.0,2.9655,0.0,5.6072,863.0124,1.17,3.0798,3.6612,1.3719,459.5086,0.0,10.5742,22.2829,0,0,0,0.0,0.0181,0,0,0,1561.2776,5.4131,3.8913,2.028,5.1422,1031.68,2.2209,187.3915,4.2191,0.0,96.8814,0.0,6.6528,0.0,2.8898,2.3707,17.5175,0.3811,0.3447,6.7405,0.9415,2.478,3.724,4624.915,1090.735,1.0035,0.7628,2.1297,2.0,116.1058,0.1,190.4962,11.9129,0.1368,0.225,0.0301,0.0
4126,"[{""food_id"": 21, ""measure_id"": 280, ""unit_amount"": 0.5}, {""food_id"": 22, ""measure_id"": 301, ""unit_amount"": 0.5}, {""food_id"": 52, ""measure_id"": 695, ""unit_amount"": 0.5}, {""food_id"": 46, ""measure_id"": 603, ""unit_amount"": 1.0}, {""food_id"": 30, ""measure_id"": 408, ""unit_amount"": 1.0}, {""food_id"": 10, ""measure_id"": 161, ""unit_amount"": 1.0}, {""food_id"": 54, ""measure_id"": 720, ""unit_amount"": 0.5}, {""food_id"": 55, ""measure_id"": 734, ""unit_amount"": 0.25}, {""food_id"": 11, ""measure_id"": 180, ""unit_amount"": 0.5}, {""food_id"": 28, ""measure_id"": 384, ""unit_amount"": 0.25}, {""food_id"": 643, ""measure_id"": 6244, ""unit_amount"": 1.0}, {""food_id"": 499, ""measure_id"": 5033, ""unit_amount"": 1.0}, {""food_id"": 127, ""measure_id"": 1541, ""unit_amount"": 0.5}, {""food_id"": 92, ""measure_id"": 1153, ""unit_amount"": 0.5}]",310.6425,394.4546,430.025,3049.4572,75.4279,152.7773,3.7404,21.0912,22.0477,1070.5754,2969.0508,39.1724,210.6251,0,81.04,0,0,0,0,0,0,0,0,0,0,1.7136,1.4754,2.5292,12.3126,3.0105,89.3987,0.0,3.12,15.1265,218.378,2.008,247.9134,10.0185,1.3944,0.9187,12756.3557,0.0,3.6558,8.809,0.0,10.6334,0.0035,0.0053,0.0,29.9431,1.201,1.1914,0.0015,0.6484,0.006,13.0738,47.7786,21.5449,3.3961,0.0,17.022,0.3091,3.3183,0.0,1.0064,0.3756,0.006,0.0,0.2034,0.2384,0.009,0.0115,0.0005,0.011,0.094,0.0,0.0,0.0,0.0037,0.0009,0.0065,0.0035,0.029,0.0034,0.0,3.6635,2.3656,2.3566,49.227,18.1825,3.3985,0.342,8.9826,395.267,282.94,593.547,112.327,1.0452,0.0,9.4034,1.6698,1.5796,0.9075,0.0,1.5224,0.0,3.0053,525.3712,0.0975,1.5694,0.0,0.77,252.8023,0.0,6.7974,14.4211,0,0,0,0.0009,0.0,0,0,0,838.7984,3.0451,1.9594,0.169,2.6742,976.265,1.5335,95.1954,2.1909,65.38,47.2729,1.56,204.3073,0.0,2.1059,1.2419,4.351,0.3197,0.3011,13.612,0.4735,1.1658,1.9231,3637.4825,995.1975,2.038,0.8873,6.4767,2.008,12.1169,0.05,92.8781,7.5723,0.2505,0.1125,0.056,0.0
4129,"[{""food_id"": 249, ""measure_id"": 2799, ""unit_amount"": 1.0}, {""food_id"": 22, ""measure_id"": 301, ""unit_amount"": 2.0}, {""food_id"": 43, ""measure_id"": 573, ""unit_amount"": 2.0}, {""food_id"": 11, ""measure_id"": 180, ""unit_amount"": 1.0}, {""food_id"": 54, ""measure_id"": 720, ""unit_amount"": 1.0}, {""food_id"": 12, ""measure_id"": 217, ""unit_amount"": 0.5}, {""food_id"": 53, ""measure_id"": 700, ""unit_amount"": 3.5}, {""food_id"": 597, ""measure_id"": 5871, ""unit_amount"": 2.0}, {""food_id"": 501, ""measure_id"": 5052, ""unit_amount"": 2.0}, {""food_id"": 92, ""measure_id"": 1153, ""unit_amount"": 1.5}]",829.8046,987.4316,491.7,7107.5,96.9363,333.8793,0.038,32.7176,56.4405,4493.4665,3865.0349,86.85,591.4187,0,83.225,0,0,0,0,0,0,0,0,0,0,3.2639,0.0,5.0493,21.4223,7.3157,310.4955,0.0,9.36,0.0,175.065,2.0,520.1415,23.04,3.5415,1.7179,29731.0702,0.0,0.2409,0.2385,0.0,3.4278,0.007,0.008,0.0,57.2513,6.5863,0.198,0.003,0.0249,0.012,34.9135,151.474,3.388,0.023,0.0,55.4806,0.012,1.531,0.0,4.0381,0.036,0.012,0.0,0.1106,0.3499,0.018,0.023,0.001,0.022,0.188,0.0,0.0,0.0,0.004,0.0,0.013,0.007,0.058,0.0,0.0,0.0395,0.0208,0.0192,159.2624,60.0288,0.026,0.012,27.5491,959.26,673.75,1431.76,285.51,77.3007,1.7228,21.9561,83.0205,3.2068,1.9844,0.0,3.1691,0.0,5.8432,1076.97,0.0,2.9839,0.7032,1.6666,501.9296,0.0,11.2481,32.3934,0,0,0,0.0,0.0,0,0,0,1469.845,7.9271,4.0462,61.69,7.2151,175.925,3.3002,200.6052,4.4669,182.52,0.7176,4.68,421.7556,0.0,4.7774,2.6261,5.9592,0.9784,0.9052,40.5895,0.9808,2.489,3.8594,901.215,190.59,1.1595,1.5097,24.557,2.0,65.34,0.1,549.6398,13.1058,0.2645,0.3938,0.01,0.0
4131,"[{""food_id"": 625, ""measure_id"": 6109, ""unit_amount"": 6.0}, {""food_id"": 247, ""measure_id"": 2779, ""unit_amount"": 2.0}, {""food_id"": 6, ""measure_id"": 92, ""unit_amount"": 2.0}, {""food_id"": 301, ""measure_id"": 3339, ""unit_amount"": 2.0}]",204.7726,447.4458,0.0,1821.0622,0.3709,0.7282,0.0,6.1271,4.8606,2395.1263,20.74,7.0637,418.6564,0,0.0,0,0,0,0,0,0,0,0,0,0,0.1992,0.0,0.3801,5.7968,0.7213,0.1014,0.0,0.0,27951.386,21578.9121,0.0,57.358,3.3541,0.9493,0.0224,7619.3105,0.0,0.0001,0.0072,0.0,0.042,0.0,0.0,0.0,0.2602,0.0418,0.0,0.0,0.0035,0.0,0.023,0.0482,0.0064,0.0,0.0,0.015,0.0,0.0,0.0,0.0212,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969,0.0366,0.0,0.0,0.0,111.516,0.0,111.516,111.516,0.0289,0.0,1.2902,0.027,0.193,0.1144,0.0,0.2196,0.0,0.3268,10445.7721,0.39,0.3821,0.0,0.0786,89.84,0.0,1.6019,4.2106,0,0,0,0.0,0.0,0,0,0,326.944,2.0834,0.2265,84.196,0.1919,0.0,0.8427,6.9486,0.3113,0.0,0.0,0.0,399.2005,0.0,0.3486,0.2053,7.4379,0.0,0.0068,0.2715,0.0848,0.2958,0.2494,59258.1502,2965.35,0.0,0.4287,62.7388,0.0,8.4672,0.0,1089.0439,2.3624,0.0,0.0,0.0,0.0
4132,"[{""food_id"": 10, ""measure_id"": 161, ""unit_amount"": 2.0}, {""food_id"": 47, ""measure_id"": 605, ""unit_amount"": 1.0}, {""food_id"": 11, ""measure_id"": 180, ""unit_amount"": 0.5}, {""food_id"": 249, ""measure_id"": 2805, ""unit_amount"": 2.0}]",45.2567,190.775,14.336,1140.4,10.7043,28.05,0.0,11.609,6.75,267.7183,1071.9167,25.825,0.675,0,0.0,0,0,0,0,0,0,0,0,0,0,0.83,0.0,1.0425,4.1346,1.0875,175.75,0.0,0.0,0.0,0.0,0.0,32.4,0.0,0.3845,0.5475,4771.596,0.0,0.0256,0.0256,0.0,0.4096,0.0,0.0,0.0,6.258,0.7936,0.0,0.0,0.0,0.0,3.9087,10.6879,0.0,0.0,0.0,3.4607,0.0,0.0,0.0,0.3366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5839,3.8229,0.0,0.0,168.606,457.5,385.0,727.5,72.5,0.0,0.0,8.6975,0.0,0.9275,0.575,0.0,0.8925,0.0,1.775,45.0,0.0,0.57,0.0,0.4575,57.3946,0.0,1.7077,14.76,0,0,0,0.0,0.0,0,0,0,270.0,1.095,1.3,3.328,2.995,0.0,1.235,84.7527,1.29,0.0,0.0,0.0,0.0,0.0,1.9625,0.7025,0.406,0.175,0.05,0.95,0.3175,0.78,1.0375,0.0,0.0,0.0,0.11,0.0,0.0,6.254,0.0,266.2982,1.7764,0.05,0.225,0.0,0.0
4133,"[{""food_id"": 216, ""measure_id"": 2429, ""unit_amount"": 3.0}, {""food_id"": 86, ""measure_id"": 1076, ""unit_amount"": 2.0}, {""food_id"": 1120, ""measure_id"": 9787, ""unit_amount"": 1.0}, {""food_id"": 74, ""measure_id"": 950, ""unit_amount"": 1.0}]",93.8235,19.0665,0.0,195.357,1.9138,13.7595,0.0,1.8598,3.2997,579.7355,13.232,2.118,3.2363,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0888,0.0,0.1302,1.4592,0.2124,0.0135,0.0,0.0,1167.6,6489.0655,0.0,2.8821,4859.4,0.1356,0.0181,817.0458,0.0,0.0001,0.0,0.0,0.0009,0.0,0.0,0.0,1.5641,0.1703,0.0,0.0,0.003,0.0169,0.2709,9.6643,0.0,0.0,0.0,1.367,0.0,0.0,0.0,0.1412,0.0,0.0,0.0,0.0559,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8936,1.5083,0.0,0.0,0.0,55.194,0.0,55.194,55.194,1.386,0.0,0.3215,1.386,0.0802,0.0403,0.0,0.081,0.0,0.1214,630.7433,0.0,0.0887,0.0,0.0262,54.7625,0.0,0.4012,1.8707,0,0,0,0.0,0.0,0,0,0,61.9485,0.6411,0.082,30.4013,0.0805,0.0,0.0457,1.5633,0.0814,0.0,0.0,0.0,0.308,0.0,0.1617,0.0652,4.043,0.0149,0.0,0.1721,0.0287,0.0618,0.0972,15836.558,792.4783,0.0,0.2999,46.3343,0.0,195.499,0.0,134.422,0.4008,0.0,0.0,0.0,0.0
4136,"[{""food_id"": 224, ""measure_id"": 2530, ""unit_amount"": 6.0}, {""food_id"": 21, ""measure_id"": 281, ""unit_amount"": 20.0}, {""food_id"": 10, ""measure_id"": 165, ""unit_amount"": 1.0}, {""food_id"": 90, ""measure_id"": 1135, ""unit_amount"": 1.0}, {""food_id"": 32, ""measure_id"": 431, ""unit_amount"": 0.33}, {""food_id"": 629, ""measure_id"": 6131, ""unit_amount"": 1.0}, {""food_id"": 305, ""measure_id"": 3361, ""unit_amount"": 0.25}, {""food_id"": 94, ""measure_id"": 1188, ""unit_amount"": 0.25}]",474.7993,80.1781,79.7604,635.2204,17.4769,29.2863,1.0048,2.1415,12.3549,1245.7827,403.884,19.2936,34.9979,0,46.8048,0,0,0,0,0,0,0,0,0,0,0.6059,0.0,1.0257,4.7775,1.5244,7.1558,0.0,0.0,11.4614,172.5522,1.15,72.5805,52.228,0.3203,0.1122,2648.8663,0.0,0.7975,0.8485,0.0017,2.5756,0.1035,0.1139,0.0032,7.7652,0.3699,0.2154,0.0309,0.1798,0.0221,3.2792,6.9191,3.8978,0.9091,0.0,1.2639,0.0534,0.6472,0.0,0.1389,0.0754,0.0,0.0,0.0481,0.0437,0.0021,0.0137,0.0,0.0,0.0166,0.0,0.0031,0.0,0.0063,0.0003,0.0028,0.0052,0.0003,0.0036,0.0003,0.9014,0.5978,0.3573,7.7423,1.4472,0.94,0.0648,21.2458,170.02,12.0313,178.4575,157.9887,9.2326,0.0467,4.3159,14.3367,0.4713,0.3994,0.0,0.6911,4.0709,1.22,329.745,0.0352,0.8833,0.0081,0.2961,101.251,2.6338,1.0085,2.0777,0,0,0,0.0,0.0,0,0,0,455.1378,1.5474,0.7412,99.1392,1.3326,279.5485,0.5336,17.1881,0.6506,0.8,2.0663,0.0,6.866,0.0,0.4712,0.6556,0.9964,0.0059,0.0016,0.0898,0.3168,0.6476,0.8622,1274.3948,293.4294,0.7977,0.9101,74.2016,1.15,6.5861,0.0,711.2123,2.8981,0.2708,0.007,0.0048,0.0
4139,"[{""food_id"": 10, ""measure_id"": 161, ""unit_amount"": 2.0}, {""food_id"": 11, ""measure_id"": 180, ""unit_amount"": 0.12}, {""food_id"": 6, ""measure_id"": 103, ""unit_amount"": 1.0}, {""food_id"": 21, ""measure_id"": 280, ""unit_amount"": 0.5}, {""food_id"": 8, ""measure_id"": 147, ""unit_amount"": 1.0}, {""food_id"": 253, ""measure_id"": 2855, ""unit_amount"": 0.25}, {""food_id"": 414, ""measure_id"": 4347, ""unit_amount"": 1.0}, {""food_id"": 387, ""measure_id"": 4106, ""unit_amount"": 1.0}, {""food_id"": 58, ""measure_id"": 773, ""unit_amount"": 0.75}, {""food_id"": 1121, ""measure_id"": 9792, ""unit_amount"": 1.0}, {""food_id"": 276, ""measure_id"": 3098, ""unit_amount"": 3.0}, {""food_id"": 58, ""measure_id"": 773, ""unit_amount"": 0.25}]",1154.8047,401.4145,1116.995,5074.8315,209.891,350.2594,7.4109,17.7895,11.768,1522.9539,3266.6954,85.7106,185.1822,0,207.02,0,0,0,0,0,0,0,0,0,0,3.2952,10.5804,4.0944,15.5603,6.4695,178.9285,57.255,0.0,0.0,701.37,4.943,368.1864,4.5,1.1574,1.1339,21232.63,0.0,8.8509,9.181,0.0,29.0186,0.8401,1.0523,0.0,91.2561,4.5097,2.266,0.0015,1.9026,0.006,46.4694,86.7258,39.9794,6.7359,0.0,12.6242,0.6081,5.6498,0.0,1.6027,1.3096,0.006,0.0,0.7078,0.239,0.009,0.0115,0.0005,0.011,0.2889,0.0,0.0,0.0,0.0224,0.0,0.0065,0.0035,0.029,0.0,0.0,11.2573,5.6743,4.062,92.6075,15.1604,6.7374,0.6735,125.6531,568.4795,385.0,838.4795,183.4795,0.0,0.0,20.9694,0.185,2.5589,2.5776,0.0,4.0433,10.7856,7.9818,311.809,0.0,6.6045,0.0,2.0755,237.0161,66.192,2.5385,16.0239,0,0,0,0.0,0.0,0,0,0,1355.184,4.7383,4.2718,0.0,8.4869,3058.695,2.528,156.0871,4.729,9.02,2.562,0.0,12.5249,413.343,2.1633,3.2837,7.275,0.18,0.08,1.3344,1.0272,3.7473,4.8672,11366.205,3116.47,2.3847,0.428,0.0,4.943,33.156,0.05,529.5026,9.0881,0.1472,0.225,0.005,0.0
4143,"[{""food_id"": 1122, ""measure_id"": 9795, ""unit_amount"": 12.0}, {""food_id"": 51, ""measure_id"": 689, ""unit_amount"": 1.0}, {""food_id"": 250, ""measure_id"": 2813, ""unit_amount"": 0.5}, {""food_id"": 47, ""measure_id"": 605, ""unit_amount"": 0.25}, {""food_id"": 22, ""measure_id"": 305, ""unit_amount"": 3.0}, {""food_id"": 114, ""measure_id"": 1408, ""unit_amount"": 2.0}, {""food_id"": 33, ""measure_id"": 450, ""unit_amount"": 1.0}, {""food_id"": 213, ""measure_id"": 2400, ""unit_amount"": 2.0}, {""food_id"": 1123, ""measure_id"": 9803, ""unit_amount"": 11.0}, {""food_id"": 103, ""measure_id"": 1276, ""unit_amount"": 1.0}]",163.3233,91.007,234.9,1067.4425,12.42,45.0732,0.405,4.0533,6.8073,2186.8926,242.2375,75.3513,72.4815,0,71.4,0,0,0,0,0,0,0,0,0,0,4.2081,0.0,4.7847,5.6503,7.2929,10.3821,0.0,0.0,674.904,1280.153,1.7,227.6004,2648.9475,0.5314,0.8372,4462.6303,0.0,0.0204,0.0136,0.0,0.3689,0.0034,0.0108,0.0,7.8285,0.5656,0.0034,0.0,0.1016,0.0068,3.9551,14.507,14.1759,0.2142,0.0,10.5753,0.0,10.2976,0.102,1.1511,1.0454,0.0034,0.0,0.0669,0.2086,0.1326,0.017,0.0,0.0,0.1564,0.0,0.0,0.0,0.0356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2937,12.0356,0.2142,0.1636,45.1179,71.2508,0.0,71.2508,71.2508,2.2486,0.0,11.5746,2.4301,3.2288,3.0622,0.1802,3.5111,0.0,6.0702,1411.9185,0.0,6.6012,0.0,1.9526,154.1778,0.0,0.2533,25.3528,0,0,0,0.0,0.0,0,0,0,803.5756,2.8446,3.1107,47.41,2.9381,6.9,0.8319,117.1632,3.1406,0.0,0.0,0.0,31.4893,0.0,2.1298,3.2262,2.6619,0.0,0.0,0.0,0.7617,2.7029,3.7471,4921.471,252.547,1.802,2.9182,291.8661,1.7,36.2107,0.0,863.3256,8.0187,0.0,0.0,0.0,0.0
